TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
23:09:08.905 nvme           2675671 Unknown N    -1         512       0.039
23:09:09.767 jbd2/nv        752     nvme1n1 WSM  877911168  131072    0.167
23:09:09.767 jbd2/nv        752     nvme1n1 WSM  877911424  131072    0.175
23:09:09.767 jbd2/nv        752     nvme1n1 WSM  877911680  131072    0.218
23:09:09.767 jbd2/nv        752     nvme1n1 WSM  877911936  131072    0.261
23:09:09.767 jbd2/nv        752     nvme1n1 WSM  877912192  131072    0.268
23:09:09.768 jbd2/nv        752     nvme1n1 WSM  877912448  131072    0.301
23:09:09.768 jbd2/nv        752     nvme1n1 WSM  877912704  28672     0.243
23:09:09.768 jbd2/nv        752     nvme1n1 WSM  877912760  4096      0.034
23:09:09.908 nvme           2675726 Unknown N    -1         512       0.033
23:09:10.913 nvme           2675736 Unknown N    -1         512       0.033
23:09:11.578 python3        2650193 nvme1n1 WS   113988096  131072    0.178
23:09:11.578 python3        2650193 nvme1n1 WS   113988352  131072    0.243
23:09:11.578 python3        2650193 nvme1n1 WS   113988608  131072    0.325
23:09:11.578 python3        2650193 nvme1n1 WS   113988864  131072    0.400
23:09:11.578 python3        2650193 nvme1n1 WS   113989120  131072    0.477
23:09:11.578 python3        2650193 nvme1n1 WS   113989376  131072    0.550
23:09:11.578 python3        2650193 nvme1n1 WS   113989632  131072    0.631
23:09:11.578 python3        2650193 nvme1n1 WS   113989888  131072    0.675
23:09:11.579 python3        2650193 nvme1n1 WS   113990144  131072    0.760
23:09:11.579 python3        2650193 nvme1n1 WS   113990400  131072    0.830
23:09:11.579 python3        2650193 nvme1n1 WS   113990656  131072    0.904
23:09:11.579 python3        2650193 nvme1n1 WS   113990912  131072    0.992
23:09:11.579 python3        2650193 nvme1n1 WS   113991168  131072    1.069
23:09:11.579 python3        2650193 nvme1n1 WS   113991424  131072    1.077
23:09:11.579 python3        2650193 nvme1n1 WS   113793536  131072    1.164
23:09:11.579 python3        2650193 nvme1n1 WS   113793792  131072    1.155
23:09:11.579 python3        2650193 nvme1n1 WS   113825792  131072    1.230
23:09:11.579 python3        2650193 nvme1n1 WS   113826048  131072    1.292
23:09:11.579 python3        2650192 nvme1n1 WS   113996288  131072    0.870
23:09:11.580 python3        2650192 nvme1n1 WS   113996544  131072    0.939
23:09:11.580 python3        2650192 nvme1n1 WS   113996800  131072    1.027
23:09:11.580 python3        2650192 nvme1n1 WS   113997056  131072    1.109
23:09:11.580 python3        2650192 nvme1n1 WS   113997312  131072    1.179
23:09:11.580 python3        2650192 nvme1n1 WS   113997568  131072    1.250
23:09:11.580 python3        2650192 nvme1n1 WS   113997824  131072    1.329
23:09:11.580 python3        2650192 nvme1n1 WS   113998080  131072    1.385
23:09:11.580 python3        2650192 nvme1n1 WS   113998336  131072    1.461
23:09:11.580 python3        2650192 nvme1n1 WS   113998592  131072    1.543
23:09:11.580 python3        2650192 nvme1n1 WS   113998848  131072    1.625
23:09:11.580 python3        2650192 nvme1n1 WS   113999104  131072    1.698
23:09:11.580 python3        2650192 nvme1n1 WS   113999360  131072    1.777
23:09:11.580 python3        2650191 nvme1n1 WS   114004480  131072    1.826
23:09:11.581 python3        2650191 nvme1n1 WS   114004736  131072    1.893
23:09:11.581 python3        2650191 nvme1n1 WS   114004992  131072    1.970
23:09:11.581 python3        2650191 nvme1n1 WS   114005248  131072    2.043
23:09:11.581 python3        2650191 nvme1n1 WS   114005504  131072    2.115
23:09:11.581 python3        2650191 nvme1n1 WS   114005760  131072    2.191
23:09:11.581 python3        2650192 nvme1n1 WS   113999616  131072    2.271
23:09:11.581 python3        2650191 nvme1n1 WS   114006016  131072    2.336
23:09:11.581 python3        2650192 nvme1n1 WS   114037248  131072    2.420
23:09:11.581 python3        2650191 nvme1n1 WS   114006272  131072    2.458
23:09:11.581 python3        2650191 nvme1n1 WS   114006528  131072    2.535
23:09:11.581 python3        2650191 nvme1n1 WS   114006784  131072    2.606
23:09:11.581 python3        2650191 nvme1n1 WS   114007040  131072    2.679
23:09:11.581 python3        2650191 nvme1n1 WS   114007296  131072    2.749
23:09:11.582 python3        2650191 nvme1n1 WS   114007552  131072    2.830
23:09:11.582 python3        2650193 nvme1n1 WS   114012672  131072    2.889
23:09:11.582 python3        2650193 nvme1n1 WS   114012928  131072    2.958
23:09:11.582 python3        2650192 nvme1n1 WS   114037504  131072    3.045
23:09:11.582 python3        2650193 nvme1n1 WS   114013184  131072    3.115
23:09:11.582 python3        2650192 nvme1n1 WS   114037760  131072    3.199
23:09:11.582 python3        2650193 nvme1n1 WS   114013440  131072    3.268
23:09:11.582 python3        2650192 nvme1n1 WS   114038016  131072    3.345
23:09:11.582 python3        2650193 nvme1n1 WS   114013696  131072    3.422
23:09:11.582 python3        2650193 nvme1n1 WS   114013952  131072    3.494
23:09:11.582 python3        2650193 nvme1n1 WS   114014208  131072    3.567
23:09:11.582 python3        2650191 nvme1n1 WS   114007808  131072    3.632
23:09:11.582 python3        2650191 nvme1n1 WS   113818624  131072    3.712
23:09:11.583 python3        2650193 nvme1n1 WS   114014464  131072    3.770
23:09:11.583 python3        2650193 nvme1n1 WS   114014720  131072    3.841
