TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
23:39:14.835 nvme           2718151 Unknown N    -1         512       0.034
23:39:15.839 nvme           2718206 Unknown N    -1         512       0.034
23:39:16.844 nvme           2718216 Unknown N    -1         512       0.038
23:39:17.848 nvme           2718230 Unknown N    -1         512       0.030
23:39:18.853 nvme           2718239 Unknown N    -1         512       0.037
23:39:19.105 jbd2/nv        752     nvme1n1 WSM  878291248  98304     0.140
23:39:19.105 jbd2/nv        752     nvme1n1 WSM  878291440  4096      0.035
23:39:19.858 nvme           2718243 Unknown N    -1         512       0.033
23:39:20.863 nvme           2718253 Unknown N    -1         512       0.035
23:39:20.866 kworker        2697704 nvme1n1 W    634518000  8192      0.107
23:39:20.866 kworker        2697704 nvme1n1 W    639979504  8192      0.112
23:39:20.866 kworker        2697704 nvme1n1 W    349705592  16384     0.129
23:39:20.866 kworker        2697704 nvme1n1 W    657057792  98304     0.166
23:39:20.866 kworker        2697704 nvme1n1 W    1370063360 86016     0.213
23:39:20.866 kworker        2697704 nvme1n1 W    657057984  69632     0.260
23:39:20.866 kworker        2697704 nvme1n1 W    657058120  122880    0.331
23:39:20.866 kworker        2697704 nvme1n1 W    657058360  90112     0.382
23:39:20.866 kworker        2697704 nvme1n1 W    1356323424 131072    0.229
23:39:20.866 kworker        2697704 nvme1n1 W    1356323680 12288     0.074
23:39:20.866 kworker        2697704 nvme1n1 W    657058536  32768     0.088
23:39:20.867 kworker        2697704 nvme1n1 W    1371090096 131072    0.173
23:39:20.867 kworker        2697704 nvme1n1 W    1371090352 24576     0.188
23:39:20.867 kworker        2697704 nvme1n1 W    657058600  126976    0.267
23:39:20.867 kworker        2697704 nvme1n1 W    657058848  65536     0.303
23:39:20.867 kworker        2697704 nvme1n1 W    1370063528 81920     0.351
23:39:20.867 kworker        2697704 nvme1n1 W    657058976  110592    0.418
23:39:20.867 kworker        2697704 nvme1n1 W    630262264  4096      0.062
23:39:20.867 kworker        2697704 nvme1n1 W    657059192  86016     0.125
23:39:20.867 kworker        2697704 nvme1n1 W    1534418944 110592    0.192
23:39:20.867 kworker        2697704 nvme1n1 W    657059360  61440     0.228
23:39:20.867 kworker        2697704 nvme1n1 W    1369794264 77824     0.274
23:39:20.867 kworker        2697704 nvme1n1 W    657059480  49152     0.306
23:39:20.867 kworker        2697704 nvme1n1 W    1554202552 131072    0.387
23:39:20.868 kworker        2697704 nvme1n1 W    1554202808 53248     0.416
23:39:20.868 kworker        2697704 nvme1n1 W    657059576  4096      0.079
23:39:20.868 kworker        2697704 nvme1n1 W    1558611504 4096      0.079
23:39:20.868 kworker        2697704 nvme1n1 W    634943856  28672     0.111
23:39:20.868 kworker        2697704 nvme1n1 W    1554350056 131072    0.168
23:39:20.868 kworker        2697704 nvme1n1 W    1554350312 81920     0.214
23:39:20.868 kworker        2697704 nvme1n1 W    1369794808 69632     0.252
23:39:20.868 kworker        2697704 nvme1n1 W    634943912  45056     0.277
23:39:20.868 kworker        2697704 nvme1n1 W    1558611512 131072    0.357
23:39:20.868 kworker        2697704 nvme1n1 W    1558611768 8192      0.265
23:39:21.867 nvme           2718257 Unknown N    -1         512       0.039
23:39:22.373 python3        2679477 nvme1n1 WS   377680496  131072    0.196
23:39:22.373 python3        2679477 nvme1n1 WS   377680752  131072    0.259
23:39:22.373 python3        2679477 nvme1n1 WS   377681008  131072    0.362
23:39:22.373 python3        2679477 nvme1n1 WS   377681264  131072    0.421
23:39:22.373 python3        2679477 nvme1n1 WS   377681520  131072    0.482
23:39:22.373 python3        2679477 nvme1n1 WS   377681776  131072    0.579
